                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 0.6212,                0.45764,                 0.9162,                0.72898,                0.66735,                0.75957,                0.56397,                0.47449,                0.37055,                0.87315,               0.007063,               0.007063,               0.007063
                     91,                0.61376,                0.45441,                0.91504,                0.87255,                0.61935,                0.73102,                0.55385,                0.47679,                0.37327,                0.87474,                0.00703,                0.00703,                0.00703
                     92,                0.62325,                0.46248,                0.91722,                0.84231,                 0.6177,                0.72346,                0.54701,                0.47511,                 0.3716,                0.87171,               0.006997,               0.006997,               0.006997
                     93,                 0.6162,                0.45526,                0.91276,                0.67719,                0.71238,                 0.7344,                0.55747,                0.47857,                 0.3731,                0.87314,               0.006964,               0.006964,               0.006964
                     94,                0.61911,                0.45338,                0.91561,                0.61867,                0.71875,                 0.7306,                0.57285,                0.47206,                0.36623,                0.87047,               0.006931,               0.006931,               0.006931
                     95,                 0.6125,                0.45161,                0.91118,                 0.6884,                 0.7167,                0.74173,                0.56015,                0.47013,                0.36674,                0.86972,               0.006898,               0.006898,               0.006898
                     96,                0.61363,                0.45269,                0.91227,                0.63277,                0.71522,                0.72641,                0.54903,                0.47164,                0.36381,                0.86931,               0.006865,               0.006865,               0.006865
                     97,                0.61027,                0.45143,                0.91231,                0.86533,                0.63927,                0.72059,                0.55455,                 0.4708,                0.36544,                 0.8699,               0.006832,               0.006832,               0.006832
                     98,                 0.6137,                0.44963,                0.91238,                0.82953,                 0.6763,                0.79679,                0.57365,                0.46884,                0.36424,                0.86926,               0.006799,               0.006799,               0.006799
                     99,                0.61222,                0.45024,                 0.9113,                0.85822,                0.61875,                0.71602,                0.54847,                0.47003,                0.36399,                0.87085,               0.006766,               0.006766,               0.006766
                    100,                0.61004,                0.44583,                0.91179,                0.65858,                 0.7427,                0.74428,                0.57177,                0.46829,                 0.3616,                0.86951,               0.006733,               0.006733,               0.006733
                    101,                0.60872,                0.44666,                0.91063,                0.65915,                0.72587,                0.73038,                0.57266,                0.46321,                 0.3614,                0.86719,                 0.0067,                 0.0067,                 0.0067
                    102,                  0.603,                0.44065,                 0.9093,                 0.8042,                0.64637,                0.72318,                0.55625,                0.46217,                0.35831,                0.86579,               0.006667,               0.006667,               0.006667
                    103,                 0.6091,                0.44483,                0.90908,                 0.7443,                0.67202,                0.76327,                0.59485,                0.46254,                0.35667,                0.86723,               0.006634,               0.006634,               0.006634
                    104,                0.60611,                 0.4413,                0.90945,                0.75955,                0.60844,                0.72438,                0.55959,                0.46071,                0.35782,                0.86661,               0.006601,               0.006601,               0.006601
                    105,                0.60588,                0.44446,                0.91127,                0.70284,                0.65639,                0.73314,                0.56989,                0.45965,                0.35587,                 0.8648,               0.006568,               0.006568,               0.006568
                    106,                0.60755,                0.44148,                0.90811,                0.71395,                0.66238,                0.74686,                0.58773,                0.45737,                0.35649,                0.86411,               0.006535,               0.006535,               0.006535
                    107,                0.60235,                0.43983,                0.90676,                0.87772,                0.64212,                 0.7794,                0.59651,                0.45836,                0.35375,                 0.8643,               0.006502,               0.006502,               0.006502
                    108,                0.59627,                0.43422,                0.90477,                0.69938,                0.76308,                0.79581,                0.59873,                0.45667,                0.35181,                0.86403,               0.006469,               0.006469,               0.006469
                    109,                0.59468,                0.43683,                0.90347,                0.68994,                0.74803,                0.79433,                0.59049,                 0.4599,                0.35331,                0.86407,               0.006436,               0.006436,               0.006436
                    110,                0.59834,                 0.4414,                0.90624,                0.75432,                0.69685,                 0.7981,                0.59079,                0.45491,                0.35208,                0.86189,               0.006403,               0.006403,               0.006403
                    111,                 0.5967,                0.43287,                 0.9034,                0.60145,                0.73096,                0.75201,                0.56365,                0.45319,                0.35117,                0.86067,                0.00637,                0.00637,                0.00637
                    112,                0.59479,                0.43586,                0.90301,                0.65478,                0.73757,                0.78763,                0.59834,                0.45426,                 0.3509,                 0.8621,               0.006337,               0.006337,               0.006337
                    113,                0.59548,                0.43403,                0.90387,                0.74517,                0.69346,                0.79044,                0.60537,                0.45117,                0.34953,                0.86066,               0.006304,               0.006304,               0.006304
                    114,                0.59578,                0.43388,                0.90357,                0.74788,                0.73911,                0.82482,                 0.6186,                0.44931,                0.34847,                0.86017,               0.006271,               0.006271,               0.006271
                    115,                0.59308,                0.43172,                0.90353,                0.73702,                0.70941,                0.80743,                0.60519,                0.45131,                0.34812,                0.86074,               0.006238,               0.006238,               0.006238
