                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.61742,                0.44905,                0.92344,                0.80001,                0.66111,                0.76272,                0.55632,                0.48531,                0.36596,                0.88302,               0.007492,               0.007492,               0.007492
                     78,                0.62495,                0.44828,                0.92742,                0.67711,                 0.7614,                 0.7523,                0.58582,                0.48158,                0.36208,                0.87987,               0.007459,               0.007459,               0.007459
                     79,                0.61609,                0.44512,                0.92468,                0.82335,                0.74039,                0.81788,                0.63495,                0.48043,                 0.3602,                0.88144,               0.007426,               0.007426,               0.007426
                     80,                0.62152,                0.44833,                0.92473,                0.66537,                0.75281,                0.77009,                0.59531,                0.48469,                0.36437,                0.88258,               0.007393,               0.007393,               0.007393
                     81,                0.61196,                0.43793,                0.91942,                 0.8685,                0.61791,                0.73456,                0.57158,                0.47718,                0.36062,                0.87946,                0.00736,                0.00736,                0.00736
                     82,                0.61428,                0.43973,                 0.9208,                0.76799,                0.75356,                0.80667,                0.61849,                0.47752,                  0.356,                0.87892,               0.007327,               0.007327,               0.007327
                     83,                0.60774,                0.44032,                0.91848,                 0.6525,                0.68073,                0.74202,                0.58598,                0.47388,                  0.357,                 0.8781,               0.007294,               0.007294,               0.007294
                     84,                0.61432,                0.43844,                0.92265,                0.67779,                0.72205,                0.76787,                0.59582,                   0.47,                0.35449,                0.87583,               0.007261,               0.007261,               0.007261
                     85,                0.60713,                0.43793,                0.92049,                 0.6862,                0.73458,                0.75783,                0.58157,                0.47053,                0.35249,                0.87556,               0.007228,               0.007228,               0.007228
                     86,                0.60263,                0.43515,                0.91996,                0.80084,                0.63223,                0.69666,                0.55275,                0.47082,                0.35001,                0.87625,               0.007195,               0.007195,               0.007195
                     87,                0.60553,                0.43297,                0.91723,                0.85499,                0.59739,                0.70972,                0.55263,                0.46853,                0.35332,                0.87661,               0.007162,               0.007162,               0.007162
                     88,                0.60508,                0.43656,                0.91601,                0.58878,                0.69125,                0.71665,                0.55765,                0.46766,                0.34874,                0.87454,               0.007129,               0.007129,               0.007129
                     89,                0.60545,                 0.4321,                0.91544,                0.75667,                0.72895,                0.79431,                0.59789,                0.46711,                0.35103,                0.87361,               0.007096,               0.007096,               0.007096
                     90,                0.60071,                0.42784,                0.91522,                0.78182,                0.74222,                0.81369,                 0.6215,                0.46353,                0.34864,                0.87269,               0.007063,               0.007063,               0.007063
                     91,                0.59939,                0.43191,                0.92124,                0.78247,                0.70013,                0.79331,                0.60931,                0.46221,                0.34433,                0.87252,                0.00703,                0.00703,                0.00703
                     92,                0.59672,                0.42496,                0.91523,                0.77079,                 0.7341,                0.81078,                0.62584,                0.45978,                 0.3441,                0.87272,               0.006997,               0.006997,               0.006997
                     93,                0.59645,                0.42394,                0.90985,                0.79018,                0.65319,                0.77645,                0.60503,                0.46394,                0.34583,                0.87336,               0.006964,               0.006964,               0.006964
                     94,                0.59622,                0.42822,                0.91789,                0.86148,                0.72726,                0.83332,                0.64272,                0.46033,                0.34062,                0.87085,               0.006931,               0.006931,               0.006931
                     95,                 0.5956,                0.42638,                0.91093,                 0.8151,                 0.7071,                0.79026,                0.58934,                 0.4585,                0.34322,                 0.8706,               0.006898,               0.006898,               0.006898
                     96,                0.59611,                 0.4247,                0.90896,                0.69716,                0.81171,                0.82051,                0.63159,                0.45838,                0.34449,                0.87172,               0.006865,               0.006865,               0.006865
                     97,                0.60012,                0.42485,                0.91509,                0.77818,                0.74589,                0.81742,                0.62284,                0.45483,                0.34185,                0.86856,               0.006832,               0.006832,               0.006832
                     98,                0.58935,                0.42092,                0.90924,                0.78009,                0.79094,                0.81708,                0.62172,                 0.4571,                0.34129,                0.87076,               0.006799,               0.006799,               0.006799
                     99,                0.59989,                0.42666,                0.91562,                0.67966,                0.72715,                0.78482,                0.59441,                0.45495,                 0.3392,                 0.8687,               0.006766,               0.006766,               0.006766
                    100,                0.59015,                0.41471,                0.90874,                0.81724,                0.76313,                0.83538,                0.63492,                0.45393,                0.33958,                0.86903,               0.006733,               0.006733,               0.006733
                    101,                0.59398,                0.42204,                0.91067,                0.83076,                0.76419,                0.83821,                0.63801,                0.44853,                0.33768,                0.86734,                 0.0067,                 0.0067,                 0.0067
                    102,                0.58551,                0.41029,                0.90905,                0.78681,                0.68393,                0.79944,                0.60981,                0.45003,                 0.3363,                0.86683,               0.006667,               0.006667,               0.006667
                    103,                 0.5883,                0.41883,                0.90911,                0.70634,                0.78592,                0.78844,                0.61481,                0.45149,                0.33658,                0.86855,               0.006634,               0.006634,               0.006634
                    104,                0.58126,                0.41351,                0.90771,                0.67271,                0.78038,                0.80488,                0.63343,                0.44836,                0.33316,                0.86519,               0.006601,               0.006601,               0.006601
                    105,                0.58658,                0.41843,                0.91197,                0.82922,                 0.6423,                0.79119,                0.60894,                0.44586,                0.33456,                0.86677,               0.006568,               0.006568,               0.006568
                    106,                0.57941,                0.40779,                 0.9048,                 0.6608,                0.76697,                0.79764,                0.62277,                 0.4443,                0.32941,                0.86666,               0.006535,               0.006535,               0.006535
                    107,                0.58445,                0.41449,                0.91041,                0.74539,                0.71516,                0.78715,                0.62791,                0.44531,                0.33017,                0.86602,               0.006502,               0.006502,               0.006502
                    108,                0.58704,                0.41204,                0.90673,                0.78595,                0.70073,                0.78761,                0.62424,                0.44673,                0.32939,                0.86649,               0.006469,               0.006469,               0.006469
                    109,                0.58451,                0.41485,                0.90812,                0.59222,                 0.7486,                0.77931,                0.60726,                0.44551,                0.33054,                0.86581,               0.006436,               0.006436,               0.006436
                    110,                 0.5834,                0.41282,                 0.9099,                 0.6298,                0.73858,                0.76938,                  0.583,                0.44451,                0.32939,                0.86627,               0.006403,               0.006403,               0.006403
                    111,                0.57801,                0.40459,                0.90471,                 0.7009,                0.80849,                0.82811,                0.64031,                0.44508,                0.32992,                 0.8658,                0.00637,                0.00637,                0.00637
                    112,                0.58255,                0.41126,                0.90812,                0.70094,                 0.7502,                0.80004,                0.61549,                 0.4416,                0.32885,                0.86451,               0.006337,               0.006337,               0.006337
                    113,                0.58164,                0.41137,                0.90758,                 0.8315,                0.78571,                0.86712,                0.67127,                0.44082,                 0.3258,                 0.8643,               0.006304,               0.006304,               0.006304
                    114,                0.57657,                0.40817,                0.90347,                0.70822,                0.79498,                 0.8249,                0.65492,                0.43778,                0.32509,                0.86359,               0.006271,               0.006271,               0.006271
                    115,                0.58307,                0.41431,                0.90963,                0.84479,                0.75769,                0.83605,                0.64968,                0.43703,                0.32298,                0.86355,               0.006238,               0.006238,               0.006238
                    116,                0.57342,                0.40325,                0.90507,                0.76279,                0.78337,                0.85536,                0.64222,                  0.437,                0.32507,                  0.863,               0.006205,               0.006205,               0.006205
