                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.61629,                0.44473,                0.92147,                0.82757,                0.66554,                0.75937,                0.57474,                0.47886,                0.36325,                0.87981,               0.007591,               0.007591,               0.007591
                     75,                0.61841,                 0.4484,                0.92097,                0.64742,                 0.7556,                0.74195,                0.54627,                0.47805,                 0.3649,                0.88107,               0.007558,               0.007558,               0.007558
                     76,                0.62176,                0.44852,                0.92498,                0.81185,                0.62854,                0.71831,                0.55476,                0.48023,                0.36164,                0.87938,               0.007525,               0.007525,               0.007525
                     77,                0.61996,                0.44607,                0.92253,                0.79406,                0.62472,                0.70988,                0.54595,                0.47919,                0.36909,                0.87861,               0.007492,               0.007492,               0.007492
                     78,                0.62487,                0.45073,                0.92646,                0.68639,                0.72761,                0.76481,                0.57241,                0.47343,                0.35905,                0.87686,               0.007459,               0.007459,               0.007459
                     79,                0.61448,                0.44272,                0.92199,                  0.699,                0.58436,                0.71818,                 0.5572,                0.47452,                0.35989,                0.87686,               0.007426,               0.007426,               0.007426
                     80,                0.62019,                0.44709,                0.92239,                0.78465,                0.68473,                0.75129,                0.58553,                0.47415,                0.35815,                0.87619,               0.007393,               0.007393,               0.007393
                     81,                0.61018,                0.43484,                 0.9181,                0.73291,                0.74678,                0.77799,                0.58326,                 0.4714,                0.35686,                0.87775,                0.00736,                0.00736,                0.00736
                     82,                0.61129,                0.43728,                0.91805,                0.74029,                0.65877,                0.76187,                0.60367,                0.46991,                0.36051,                0.87423,               0.007327,               0.007327,               0.007327
                     83,                0.60868,                0.43688,                0.91682,                0.73577,                0.70814,                0.75201,                0.57198,                0.46774,                0.35775,                0.87392,               0.007294,               0.007294,               0.007294
                     84,                0.61008,                   0.44,                0.91892,                0.61229,                0.69739,                0.72115,                0.56952,                 0.4614,                0.35374,                0.87262,               0.007261,               0.007261,               0.007261
                     85,                0.60671,                0.43679,                0.91969,                0.78354,                0.65849,                0.75755,                0.57376,                0.46728,                0.35493,                0.87517,               0.007228,               0.007228,               0.007228
                     86,                0.60174,                0.43385,                0.91733,                0.70936,                0.68569,                 0.7404,                0.58143,                0.46421,                0.35068,                0.87252,               0.007195,               0.007195,               0.007195
                     87,                0.60407,                0.43443,                0.91666,                0.88008,                0.59846,                0.74006,                0.57843,                0.46322,                0.35375,                0.87186,               0.007162,               0.007162,               0.007162
                     88,                0.60505,                0.43492,                0.91343,                0.65914,                0.71226,                0.71718,                0.57129,                0.45901,                0.35156,                0.87118,               0.007129,               0.007129,               0.007129
                     89,                0.60489,                0.43051,                0.91455,                0.61567,                0.75764,                0.74491,                0.57801,                0.45488,                0.34735,                0.86978,               0.007096,               0.007096,               0.007096
                     90,                0.59626,                0.42772,                 0.9125,                0.80912,                0.65938,                 0.7655,                 0.5952,                0.45871,                0.34681,                0.87063,               0.007063,               0.007063,               0.007063
                     91,                0.60116,                 0.4305,                0.91879,                 0.8244,                0.65235,                0.76454,                 0.5985,                 0.4561,                0.34498,                0.86954,                0.00703,                0.00703,                0.00703
                     92,                0.59544,                0.42164,                0.91398,                0.80451,                0.62929,                0.73051,                0.57687,                0.45597,                0.34298,                0.86954,               0.006997,               0.006997,               0.006997
                     93,                0.59121,                0.42272,                0.90815,                0.84839,                0.67002,                0.78852,                 0.6174,                0.45389,                0.34364,                0.87004,               0.006964,               0.006964,               0.006964
                     94,                0.59562,                0.42586,                0.91682,                0.70995,                0.74809,                0.76251,                0.59216,                0.45241,                0.34004,                0.86799,               0.006931,               0.006931,               0.006931
                     95,                0.59835,                0.42557,                0.91115,                0.66823,                0.67193,                0.73567,                 0.5789,                0.45301,                0.34077,                0.86845,               0.006898,               0.006898,               0.006898
                     96,                0.59283,                0.42158,                0.90704,                0.76671,                0.73188,                0.80465,                0.62166,                0.44932,                0.34213,                0.86799,               0.006865,               0.006865,               0.006865
                     97,                0.59986,                0.42545,                0.91538,                0.78362,                0.71297,                0.77624,                0.59104,                0.45156,                0.34022,                0.86726,               0.006832,               0.006832,               0.006832
                     98,                0.58712,                0.41892,                0.90764,                0.67301,                 0.7243,                0.75846,                0.58713,                0.44861,                0.33772,                0.86612,               0.006799,               0.006799,               0.006799
                     99,                0.59619,                 0.4269,                0.91175,                0.87117,                0.60892,                0.76345,                0.59307,                0.44353,                0.33585,                0.86462,               0.006766,               0.006766,               0.006766
                    100,                0.58797,                0.41459,                0.90486,                0.79304,                0.65006,                 0.7667,                0.61369,                0.44847,                0.33775,                0.86621,               0.006733,               0.006733,               0.006733
                    101,                0.59331,                0.41962,                0.90961,                0.70264,                0.71222,                0.77874,                0.59652,                 0.4446,                 0.3369,                0.86712,                 0.0067,                 0.0067,                 0.0067
                    102,                0.58405,                0.41024,                0.90757,                0.76629,                0.71476,                0.79326,                0.63559,                0.44325,                0.33221,                0.86552,               0.006667,               0.006667,               0.006667
                    103,                0.58781,                0.41767,                0.90939,                0.79341,                0.67124,                0.77103,                0.63432,                0.44426,                0.33341,                0.86625,               0.006634,               0.006634,               0.006634
                    104,                0.58097,                0.41284,                0.90642,                 0.7838,                0.71804,                0.78627,                 0.6273,                0.44312,                0.33467,                0.86508,               0.006601,               0.006601,               0.006601
