                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.76868,                0.44378,                0.95716,                0.94194,                0.87925,                0.95543,                0.80074,                 0.7034,                0.38626,                0.94592,               0.007987,               0.007987,               0.007987
                     63,                0.76296,                0.44056,                0.96429,                 0.9454,                0.88971,                 0.9625,                0.80912,                0.69521,                0.37249,                0.94321,               0.007954,               0.007954,               0.007954
                     64,                0.76014,                0.43769,                0.95613,                0.92901,                0.92749,                  0.968,                0.81765,                0.69617,                0.37659,                0.94108,               0.007921,               0.007921,               0.007921
                     65,                0.76258,                0.43821,                0.95737,                0.94031,                0.88515,                0.95761,                 0.8095,                0.69597,                0.37938,                0.94189,               0.007888,               0.007888,               0.007888
                     66,                0.76213,                0.43845,                0.95918,                0.93921,                0.90009,                0.96028,                0.80966,                 0.6974,                0.38132,                 0.9415,               0.007855,               0.007855,               0.007855
                     67,                 0.7591,                0.43359,                0.95438,                0.92282,                0.91815,                0.96689,                0.81966,                0.69471,                0.37465,                0.94025,               0.007822,               0.007822,               0.007822
                     68,                0.75796,                0.43861,                0.95814,                 0.9292,                0.89878,                0.95486,                0.81261,                0.69266,                0.37245,                0.94066,               0.007789,               0.007789,               0.007789
                     69,                0.75701,                0.43642,                0.95497,                0.93218,                0.87865,                0.95507,                0.80628,                0.69881,                0.38896,                0.94341,               0.007756,               0.007756,               0.007756
                     70,                0.75004,                0.43505,                0.95271,                0.94404,                0.90296,                0.96506,                0.81449,                0.68678,                0.36705,                0.93786,               0.007723,               0.007723,               0.007723
                     71,                0.75169,                0.43213,                0.95471,                0.92062,                0.90184,                0.96302,                0.81531,                0.68536,                0.36967,                0.93431,                0.00769,                0.00769,                0.00769
                     72,                0.75425,                0.42856,                0.95237,                0.94872,                0.90633,                0.96335,                0.81239,                0.69276,                0.36911,                0.93864,               0.007657,               0.007657,               0.007657
                     73,                0.74568,                0.42596,                0.94677,                0.94628,                0.88307,                 0.9612,                 0.8111,                0.69334,                0.37964,                0.93987,               0.007624,               0.007624,               0.007624
                     74,                0.74538,                  0.427,                0.95212,                0.93612,                0.92098,                0.96897,                0.82458,                0.68148,                0.35926,                0.93453,               0.007591,               0.007591,               0.007591
                     75,                0.75134,                0.42297,                0.94945,                0.94477,                0.92367,                0.96814,                0.82741,                0.68246,                0.36038,                 0.9339,               0.007558,               0.007558,               0.007558
                     76,                0.75112,                0.42454,                0.94804,                0.92617,                  0.919,                0.96801,                0.81498,                0.68149,                0.36455,                 0.9333,               0.007525,               0.007525,               0.007525
                     77,                0.74514,                0.42025,                0.94927,                0.92791,                0.91008,                0.96465,                0.81905,                 0.6828,                 0.3597,                0.93379,               0.007492,               0.007492,               0.007492
                     78,                0.74188,                0.42218,                 0.9495,                0.92166,                0.94163,                0.97079,                0.82304,                 0.6884,                 0.3685,                0.93755,               0.007459,               0.007459,               0.007459
                     79,                  0.742,                0.42136,                0.94855,                0.93102,                0.91002,                0.96588,                0.82004,                0.68083,                0.36009,                0.93339,               0.007426,               0.007426,               0.007426
                     80,                0.73774,                0.41835,                0.94655,                0.92228,                0.92487,                0.97088,                0.82672,                0.67668,                0.35715,                0.93206,               0.007393,               0.007393,               0.007393
                     81,                0.73921,                0.41846,                0.94337,                0.92943,                0.91786,                0.96602,                0.82332,                0.67608,                0.35355,                 0.9326,                0.00736,                0.00736,                0.00736
                     82,                0.73527,                0.41453,                0.94773,                0.92034,                0.92203,                0.96792,                0.82419,                0.67628,                0.35432,                0.93146,               0.007327,               0.007327,               0.007327
                     83,                 0.7374,                   0.42,                0.94899,                0.94231,                0.90623,                0.95886,                0.81623,                0.68369,                0.36479,                0.93466,               0.007294,               0.007294,               0.007294
                     84,                0.73979,                0.41672,                0.94949,                0.92008,                0.92168,                 0.9704,                0.83106,                0.67462,                0.35728,                0.93079,               0.007261,               0.007261,               0.007261
                     85,                 0.7332,                0.41612,                0.94162,                 0.9258,                0.91855,                0.96826,                0.82766,                0.67452,                0.35549,                0.93077,               0.007228,               0.007228,               0.007228
                     86,                0.73634,                0.41485,                0.94367,                0.91755,                0.93305,                0.96979,                0.82579,                0.67833,                0.36027,                0.93313,               0.007195,               0.007195,               0.007195
                     87,                0.72941,                0.40984,                0.94383,                0.93202,                0.94856,                0.97405,                0.83323,                 0.6715,                0.34715,                0.92972,               0.007162,               0.007162,               0.007162
                     88,                0.73848,                0.41623,                0.94461,                0.94163,                0.93683,                0.97243,                0.83538,                0.67142,                0.34952,                0.92881,               0.007129,               0.007129,               0.007129
                     89,                0.73635,                0.41222,                0.95052,                0.94355,                0.91343,                0.96972,                0.83271,                0.66921,                 0.3497,                0.92886,               0.007096,               0.007096,               0.007096
                     90,                0.73482,                 0.4132,                0.94567,                0.92131,                 0.9296,                0.96958,                 0.8299,                0.67487,                0.35709,                0.93182,               0.007063,               0.007063,               0.007063
                     91,                0.73212,                0.40903,                 0.9468,                0.93542,                0.92517,                0.97259,                0.83702,                0.66567,                0.34194,                0.92616,                0.00703,                0.00703,                0.00703
                     92,                0.73415,                0.41518,                 0.9483,                0.92996,                0.92251,                0.96819,                0.82962,                0.67111,                0.34874,                0.93111,               0.006997,               0.006997,               0.006997
                     93,                0.72935,                0.40903,                0.94245,                0.91977,                0.93573,                0.97169,                0.83485,                 0.6704,                0.34701,                0.92894,               0.006964,               0.006964,               0.006964
                     94,                0.72801,                0.40436,                0.94171,                0.96274,                0.90547,                0.97368,                0.83466,                0.66651,                0.34221,                0.92773,               0.006931,               0.006931,               0.006931
                     95,                0.72426,                0.40464,                0.94102,                0.91496,                0.92165,                0.96425,                0.82512,                 0.6784,                0.35797,                 0.9332,               0.006898,               0.006898,               0.006898
                     96,                0.73437,                0.40796,                0.94428,                0.93524,                0.93337,                0.97072,                0.83689,                0.66606,                0.34952,                0.92689,               0.006865,               0.006865,               0.006865
                     97,                0.72174,                0.40029,                0.93932,                0.95483,                0.91979,                 0.9753,                0.84627,                0.66243,                0.33919,                0.92387,               0.006832,               0.006832,               0.006832
                     98,                0.72429,                0.40549,                0.94017,                0.93665,                0.93204,                0.97132,                0.83395,                 0.6724,                0.35228,                0.93005,               0.006799,               0.006799,               0.006799
                     99,                0.72473,                0.40519,                0.93965,                0.92573,                0.93793,                0.97515,                0.83463,                0.66509,                0.34588,                0.92509,               0.006766,               0.006766,               0.006766
                    100,                 0.7233,                0.40743,                0.93915,                0.95748,                0.90858,                0.97386,                0.83918,                0.66293,                0.34272,                0.92476,               0.006733,               0.006733,               0.006733
                    101,                0.72489,                 0.4004,                0.93776,                0.94812,                0.90701,                0.97125,                0.83707,                0.66136,                0.34623,                0.92414,                 0.0067,                 0.0067,                 0.0067
                    102,                0.72719,                0.40338,                0.93865,                0.96228,                0.89479,                0.97375,                 0.8401,                0.65948,                0.33727,                0.92431,               0.006667,               0.006667,               0.006667
                    103,                0.72075,                0.39868,                0.93977,                0.95035,                0.93852,                0.97887,                0.84362,                0.66058,                 0.3354,                0.92397,               0.006634,               0.006634,               0.006634
                    104,                0.72606,                0.40133,                0.93821,                0.94016,                0.94825,                0.97844,                0.84322,                0.65716,                0.33158,                0.92242,               0.006601,               0.006601,               0.006601
                    105,                0.71861,                0.39829,                0.93683,                0.95051,                0.93079,                0.97802,                0.84207,                0.65775,                0.33669,                 0.9223,               0.006568,               0.006568,               0.006568
                    106,                0.71836,                0.39684,                0.93775,                0.95525,                 0.9345,                0.97816,                0.84153,                0.65976,                  0.336,                0.92443,               0.006535,               0.006535,               0.006535
                    107,                0.71798,                0.39674,                 0.9364,                0.95561,                0.93688,                0.97753,                0.84178,                0.66003,                0.33565,                 0.9223,               0.006502,               0.006502,               0.006502
                    108,                 0.7189,                0.40027,                0.93902,                0.93724,                0.94193,                0.97558,                0.83521,                0.66332,                0.33759,                0.92613,               0.006469,               0.006469,               0.006469
                    109,                0.71363,                0.39173,                0.94114,                0.92983,                0.94129,                0.97509,                0.83725,                0.65767,                0.33519,                0.92185,               0.006436,               0.006436,               0.006436
                    110,                0.71542,                0.39522,                0.93568,                0.94104,                0.93851,                0.97338,                0.83848,                0.65953,                0.33578,                0.92406,               0.006403,               0.006403,               0.006403
                    111,                0.71507,                0.39499,                0.93304,                0.94924,                0.94468,                0.97669,                0.84199,                0.65323,                0.33433,                0.91831,                0.00637,                0.00637,                0.00637
                    112,                0.71584,                 0.3927,                0.93271,                0.94078,                0.94445,                0.97683,                0.83837,                0.65343,                0.32955,                0.91907,               0.006337,               0.006337,               0.006337
                    113,                0.71386,                0.39433,                0.93421,                0.93338,                0.93625,                0.97858,                0.84526,                0.65131,                 0.3313,                0.91879,               0.006304,               0.006304,               0.006304
                    114,                0.71363,                0.39419,                0.93756,                0.93885,                0.94477,                0.97688,                0.84637,                0.65549,                0.33354,                0.92081,               0.006271,               0.006271,               0.006271
                    115,                0.71056,                0.39356,                0.93454,                0.96105,                0.91982,                0.97809,                0.84583,                0.65334,                0.33266,                0.91864,               0.006238,               0.006238,               0.006238
                    116,                 0.7095,                0.38892,                0.93578,                 0.9497,                0.93768,                0.97881,                0.84562,                0.64954,                0.32821,                0.91789,               0.006205,               0.006205,               0.006205
                    117,                0.71011,                0.39403,                0.93685,                0.93866,                0.94414,                0.97587,                0.83991,                0.65063,                 0.3311,                0.91803,               0.006172,               0.006172,               0.006172
                    118,                0.70216,                0.38709,                0.93037,                0.95557,                0.93068,                0.98125,                0.84988,                0.64531,                0.32406,                0.91495,               0.006139,               0.006139,               0.006139
                    119,                0.71089,                0.38951,                0.93632,                0.94003,                0.94012,                0.97916,                0.84876,                0.65184,                0.32983,                0.91818,               0.006106,               0.006106,               0.006106
                    120,                0.71235,                0.38715,                0.93414,                0.92832,                0.94598,                0.97765,                0.84862,                0.64672,                0.32825,                0.91561,               0.006073,               0.006073,               0.006073
                    121,                0.70418,                0.38482,                 0.9298,                0.92876,                0.95635,                0.98013,                0.85048,                0.64666,                 0.3266,                0.91648,                0.00604,                0.00604,                0.00604
                    122,                0.70074,                 0.3858,                0.93201,                0.94139,                0.94681,                0.97896,                0.84558,                0.64799,                0.32859,                0.91601,               0.006007,               0.006007,               0.006007
                    123,                0.70855,                0.38573,                 0.9307,                 0.9534,                0.93205,                 0.9796,                0.84737,                0.64819,                0.32537,                 0.9151,               0.005974,               0.005974,               0.005974
                    124,                0.70749,                0.38903,                 0.9302,                0.94647,                0.92694,                0.97415,                0.84062,                0.65081,                0.32945,                0.91615,               0.005941,               0.005941,               0.005941
                    125,                0.70688,                0.38979,                0.92974,                 0.9474,                 0.9447,                 0.9813,                0.84888,                 0.6487,                0.32293,                0.91525,               0.005908,               0.005908,               0.005908
                    126,                0.71459,                0.39386,                0.93547,                0.95694,                0.92455,                0.98089,                0.84981,                0.64683,                0.32533,                0.91543,               0.005875,               0.005875,               0.005875
                    127,                0.70571,                0.38436,                0.92521,                0.94215,                0.94209,                0.98142,                  0.855,                0.64769,                0.32523,                 0.9147,               0.005842,               0.005842,               0.005842
                    128,                 0.7065,                0.38881,                0.93351,                0.94741,                0.92968,                0.97901,                0.84915,                0.64807,                0.32601,                0.91528,               0.005809,               0.005809,               0.005809
                    129,                0.70369,                0.38287,                0.92903,                0.95803,                0.92904,                0.97973,                0.84992,                 0.6459,                0.32304,                0.91522,               0.005776,               0.005776,               0.005776
                    130,                0.70304,                0.38172,                0.93134,                0.96001,                0.92457,                0.98027,                 0.8494,                0.64381,                0.32307,                0.91345,               0.005743,               0.005743,               0.005743
                    131,                0.70186,                0.38315,                0.93094,                0.95746,                0.94147,                0.98211,                0.85119,                0.64423,                0.32397,                0.91289,                0.00571,                0.00571,                0.00571
                    132,                0.70826,                0.38404,                 0.9302,                0.95243,                0.94355,                0.98193,                0.85315,                0.64576,                0.32579,                0.91375,               0.005677,               0.005677,               0.005677
                    133,                0.69711,                0.37953,                0.92628,                0.94676,                0.94556,                0.98242,                0.85062,                0.64235,                0.32046,                0.91156,               0.005644,               0.005644,               0.005644
                    134,                0.69748,                0.38097,                 0.9288,                0.95449,                0.94283,                0.98176,                0.84853,                0.64351,                0.32231,                 0.9131,               0.005611,               0.005611,               0.005611
                    135,                0.69809,                0.37838,                0.92497,                0.95761,                0.94342,                0.98285,                0.85168,                0.64073,                0.31862,                0.91112,               0.005578,               0.005578,               0.005578
                    136,                0.69806,                0.37784,                0.92828,                0.96606,                0.93764,                0.98325,                 0.8526,                0.64048,                0.31704,                0.91154,               0.005545,               0.005545,               0.005545
                    137,                0.70256,                0.38103,                0.92685,                 0.9509,                  0.953,                0.98351,                0.85326,                0.64128,                0.31663,                0.91322,               0.005512,               0.005512,               0.005512
                    138,                0.69949,                0.38239,                0.92763,                 0.9532,                0.94125,                0.98212,                0.85513,                0.63929,                0.31691,                0.91275,               0.005479,               0.005479,               0.005479
                    139,                 0.6903,                0.37403,                0.92461,                 0.9585,                0.93608,                0.98276,                0.85027,                0.63875,                0.31507,                0.91233,               0.005446,               0.005446,               0.005446
                    140,                0.69091,                0.37477,                0.92664,                0.95448,                0.93409,                0.98194,                0.85183,                0.64105,                0.31733,                0.91311,               0.005413,               0.005413,               0.005413
                    141,                0.69774,                0.37621,                0.92511,                0.96455,                0.92783,                0.98161,                0.85456,                0.64048,                0.31675,                0.91214,                0.00538,                0.00538,                0.00538
                    142,                0.69556,                0.37616,                0.92287,                0.95851,                0.93324,                 0.9816,                0.85222,                0.64006,                0.31669,                0.91135,               0.005347,               0.005347,               0.005347
                    143,                0.69165,                0.37545,                0.92556,                0.96029,                0.93279,                0.98064,                0.85244,                0.63948,                 0.3148,                0.91086,               0.005314,               0.005314,               0.005314
                    144,                0.69213,                0.37186,                0.92013,                0.95824,                0.93221,                0.98023,                0.85358,                0.63952,                0.31596,                0.91028,               0.005281,               0.005281,               0.005281
                    145,                0.68888,                0.37206,                0.92005,                0.95137,                0.93479,                0.98072,                0.85287,                0.63911,                 0.3167,                0.91061,               0.005248,               0.005248,               0.005248
                    146,                0.69056,                0.37119,                0.92424,                0.95686,                0.94236,                0.98249,                0.85659,                0.63707,                0.31344,                0.90961,               0.005215,               0.005215,               0.005215
                    147,                0.69346,                0.37349,                0.92407,                0.94422,                0.95291,                 0.9825,                0.85612,                0.63636,                0.31279,                0.90837,               0.005182,               0.005182,               0.005182
                    148,                0.68282,                0.36922,                0.92221,                 0.9655,                0.92897,                0.98309,                0.85517,                0.63716,                0.31427,                0.90913,               0.005149,               0.005149,               0.005149
                    149,                0.68804,                0.37136,                0.92339,                0.95456,                0.94849,                0.98366,                0.85854,                0.63623,                0.31112,                0.90901,               0.005116,               0.005116,               0.005116
                    150,                0.68803,                0.36807,                0.92294,                0.93976,                0.95306,                0.98235,                0.85798,                0.63412,                0.31144,                0.90825,               0.005083,               0.005083,               0.005083
                    151,                0.68867,                0.37439,                0.92574,                0.95641,                0.93768,                 0.9821,                0.85595,                0.63554,                0.31219,                0.90829,                0.00505,                0.00505,                0.00505
                    152,                0.68943,                0.36897,                0.92105,                0.94833,                0.94237,                0.98258,                 0.8586,                0.63475,                0.31163,                0.90797,               0.005017,               0.005017,               0.005017
                    153,                0.68614,                0.37051,                0.92107,                0.95256,                0.94877,                0.98122,                0.85686,                0.63444,                0.31263,                0.90758,               0.004984,               0.004984,               0.004984
                    154,                0.68542,                0.36741,                0.92062,                0.95292,                0.94996,                0.98286,                0.85676,                0.63531,                0.31173,                0.90837,               0.004951,               0.004951,               0.004951
                    155,                0.68414,                0.36878,                0.92187,                0.94496,                0.95798,                 0.9825,                0.85486,                 0.6352,                0.31262,                0.90875,               0.004918,               0.004918,               0.004918
                    156,                0.68557,                0.36899,                0.92298,                0.95871,                0.94767,                0.98302,                0.85589,                0.63585,                0.31205,                0.90914,               0.004885,               0.004885,               0.004885
                    157,                 0.6779,                0.36529,                0.92168,                0.95598,                0.95307,                0.98324,                0.85642,                0.63486,                0.31053,                0.90847,               0.004852,               0.004852,               0.004852
                    158,                0.68123,                0.36181,                 0.9183,                0.97048,                 0.9378,                0.98409,                0.85588,                0.63462,                0.31108,                0.90746,               0.004819,               0.004819,               0.004819
                    159,                 0.6854,                0.36817,                0.92288,                0.96873,                0.93737,                0.98368,                0.85679,                0.63315,                0.31019,                 0.9073,               0.004786,               0.004786,               0.004786
                    160,                0.67631,                0.36504,                 0.9165,                0.95563,                0.93956,                0.98288,                0.85552,                 0.6332,                0.31053,                0.90736,               0.004753,               0.004753,               0.004753
                    161,                0.67977,                0.36484,                0.91898,                0.94849,                0.94891,                0.98128,                0.85377,                0.63372,                0.31108,                0.90754,                0.00472,                0.00472,                0.00472
                    162,                 0.6775,                0.36163,                0.91752,                 0.9572,                0.94067,                0.98185,                0.85398,                0.63221,                0.31039,                0.90664,               0.004687,               0.004687,               0.004687
                    163,                0.68506,                0.36316,                0.91943,                0.95486,                0.94435,                0.98212,                0.85391,                0.63229,                0.31077,                0.90671,               0.004654,               0.004654,               0.004654
