                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.68228,                0.50355,                  0.951,                0.56465,                0.65726,                0.63874,                 0.4742,                0.54422,                0.41806,                0.91051,                0.00835,                0.00835,                0.00835
                     52,                0.67908,                0.50075,                0.94907,                0.56907,                0.58174,                0.63115,                0.46497,                0.54482,                0.41727,                0.90778,               0.008317,               0.008317,               0.008317
                     53,                0.67568,                0.49939,                0.94928,                0.57378,                0.56605,                0.62806,                0.47003,                0.54391,                0.41064,                0.91022,               0.008284,               0.008284,               0.008284
                     54,                0.67228,                0.49268,                0.94936,                0.69967,                0.60651,                0.64421,                0.48767,                 0.5459,                0.41007,                0.90939,               0.008251,               0.008251,               0.008251
                     55,                0.66884,                 0.4917,                0.94456,                0.86019,                  0.487,                0.63721,                 0.4717,                 0.5347,                0.40987,                0.90498,               0.008218,               0.008218,               0.008218
                     56,                 0.6647,                0.48976,                0.94538,                0.56926,                0.67234,                0.64216,                0.48892,                0.54168,                0.41435,                0.90802,               0.008185,               0.008185,               0.008185
                     57,                0.66574,                0.48979,                0.94703,                0.58696,                0.60855,                0.62735,                0.47764,                0.53647,                0.40913,                0.90482,               0.008152,               0.008152,               0.008152
                     58,                 0.6635,                0.49096,                0.94212,                0.84822,                0.49456,                0.63832,                0.47138,                0.53444,                 0.4032,                0.90586,               0.008119,               0.008119,               0.008119
                     59,                0.65905,                0.48268,                0.94283,                0.58701,                0.60146,                0.69779,                0.50154,                0.53051,                0.39798,                0.90249,               0.008086,               0.008086,               0.008086
                     60,                0.65664,                0.47984,                0.94203,                0.58885,                0.69725,                0.65481,                0.50402,                0.52658,                0.39513,                0.90121,               0.008053,               0.008053,               0.008053
                     61,                 0.6562,                0.48379,                0.94242,                 0.6354,                0.68534,                0.70465,                0.52539,                0.52234,                0.39967,                0.89815,                0.00802,                0.00802,                0.00802
                     62,                0.65155,                0.47951,                0.93829,                0.58412,                0.62791,                0.66121,                0.50898,                  0.522,                0.39462,                0.90102,               0.007987,               0.007987,               0.007987
                     63,                0.65338,                0.47831,                0.94157,                 0.4995,                0.62335,                0.66001,                0.49884,                0.51961,                0.39031,                0.89633,               0.007954,               0.007954,               0.007954
                     64,                0.65246,                0.47657,                0.94097,                0.76654,                 0.6128,                0.67406,                0.50389,                0.51917,                0.39423,                0.89619,               0.007921,               0.007921,               0.007921
                     65,                0.64734,                0.47268,                0.93749,                 0.6321,                0.63648,                0.65901,                0.49826,                0.51087,                0.39177,                0.89444,               0.007888,               0.007888,               0.007888
                     66,                0.64423,                0.47337,                0.93491,                0.89407,                0.51688,                 0.6636,                0.50851,                0.51847,                0.38713,                0.89891,               0.007855,               0.007855,               0.007855
                     67,                0.64436,                0.46884,                0.93592,                0.65054,                0.64566,                 0.7064,                0.54564,                0.51562,                0.38341,                0.89567,               0.007822,               0.007822,               0.007822
                     68,                0.63893,                0.46533,                0.93414,                0.58433,                0.62875,                0.65244,                0.50184,                  0.507,                0.38392,                0.89257,               0.007789,               0.007789,               0.007789
                     69,                0.63655,                0.46636,                0.93101,                0.85791,                0.54997,                0.67376,                0.51266,                0.50869,                0.38349,                0.89188,               0.007756,               0.007756,               0.007756
                     70,                0.63551,                0.46185,                0.93333,                0.67141,                0.65413,                0.67742,                0.52068,                0.50869,                0.38038,                0.89384,               0.007723,               0.007723,               0.007723
                     71,                0.63292,                0.46329,                0.93342,                0.76503,                 0.6004,                0.65429,                0.50163,                0.50821,                0.38086,                0.89293,                0.00769,                0.00769,                0.00769
                     72,                0.63254,                0.45871,                0.93049,                0.67946,                0.69143,                0.69386,                0.53497,                0.50197,                0.37469,                0.88928,               0.007657,               0.007657,               0.007657
                     73,                0.63451,                0.46059,                0.93178,                0.59471,                0.62337,                0.64761,                0.49533,                0.50569,                0.38191,                0.89447,               0.007624,               0.007624,               0.007624
                     74,                0.62854,                0.45794,                 0.9293,                0.57658,                0.65436,                0.66524,                0.50057,                0.50184,                0.37716,                0.89084,               0.007591,               0.007591,               0.007591
                     75,                0.62821,                0.45346,                  0.927,                0.81063,                0.53702,                0.64882,                0.49254,                0.49906,                0.37429,                0.88982,               0.007558,               0.007558,               0.007558
