                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.64224,                0.47762,                0.90021,                0.84633,                0.56074,                 0.6637,                0.51249,                0.49807,                0.39329,                0.85666,               0.007195,               0.007195,               0.007195
                     87,                0.63232,                 0.4724,                0.89955,                0.78022,                0.65242,                0.69374,                 0.5402,                0.49381,                0.38559,                0.85528,               0.007162,               0.007162,               0.007162
                     88,                0.63648,                0.47528,                0.89929,                0.68319,                0.60512,                0.66664,                0.51279,                0.49593,                0.38939,                0.85606,               0.007129,               0.007129,               0.007129
                     89,                0.63513,                0.47092,                0.89795,                0.67023,                0.59795,                0.66637,                0.51709,                0.49451,                0.38624,                0.85468,               0.007096,               0.007096,               0.007096
                     90,                0.63297,                0.47456,                0.89862,                0.59861,                0.65473,                0.68946,                 0.5397,                 0.4889,                0.38648,                0.85194,               0.007063,               0.007063,               0.007063
                     91,                0.62925,                0.46844,                0.89565,                0.67341,                0.59136,                0.68878,                0.53883,                0.49011,                0.38555,                0.85355,                0.00703,                0.00703,                0.00703
                     92,                0.63291,                0.47519,                0.89617,                 0.7839,                0.57103,                0.65634,                0.51141,                 0.4933,                0.38635,                0.85382,               0.006997,               0.006997,               0.006997
                     93,                0.62787,                0.47196,                0.89449,                0.60902,                0.60165,                0.64464,                0.51484,                0.48884,                0.38326,                0.85091,               0.006964,               0.006964,               0.006964
                     94,                0.63279,                0.47171,                0.89551,                0.65004,                0.55274,                0.64577,                0.50984,                0.49102,                0.38488,                0.85136,               0.006931,               0.006931,               0.006931
                     95,                0.62837,                0.47177,                0.89349,                0.58579,                0.71514,                0.73714,                0.57805,                0.48997,                0.38331,                0.85221,               0.006898,               0.006898,               0.006898
                     96,                0.62737,                0.47276,                0.89353,                0.75928,                0.63151,                0.68022,                0.53733,                0.49081,                0.38523,                0.85193,               0.006865,               0.006865,               0.006865
                     97,                0.62808,                0.47231,                0.89441,                0.80951,                0.51985,                0.64032,                0.51366,                0.49215,                0.38305,                0.85156,               0.006832,               0.006832,               0.006832
                     98,                0.63043,                0.46845,                0.89222,                0.57225,                0.62093,                0.68596,                 0.5407,                 0.4875,                 0.3827,                0.84875,               0.006799,               0.006799,               0.006799
                     99,                0.62836,                0.46962,                0.89127,                0.74422,                0.66545,                0.70576,                0.55816,                0.48451,                0.37927,                0.84681,               0.006766,               0.006766,               0.006766
                    100,                0.62559,                0.46467,                0.89194,                0.62317,                0.64022,                0.67627,                 0.5279,                0.48592,                0.38069,                0.84828,               0.006733,               0.006733,               0.006733
                    101,                0.62564,                0.46684,                0.89112,                  0.874,                0.57427,                0.71707,                0.54857,                 0.4886,                0.38287,                0.84763,                 0.0067,                 0.0067,                 0.0067
                    102,                  0.622,                0.46194,                0.89102,                0.79286,                0.57093,                0.67116,                0.52738,                0.48377,                0.37999,                0.84551,               0.006667,               0.006667,               0.006667
                    103,                0.62926,                0.46561,                0.89046,                 0.7677,                0.61735,                0.68157,                0.53599,                0.48424,                 0.3816,                0.84611,               0.006634,               0.006634,               0.006634
                    104,                0.62313,                0.46341,                0.88891,                0.77892,                0.59653,                0.67356,                 0.5214,                0.48464,                0.37789,                 0.8478,               0.006601,               0.006601,               0.006601
                    105,                0.62349,                0.46429,                0.88992,                0.71339,                  0.629,                0.69563,                0.54274,                0.48389,                0.38059,                0.84561,               0.006568,               0.006568,               0.006568
                    106,                0.62501,                0.46031,                 0.8874,                0.68577,                0.67525,                0.71413,                0.55107,                0.48358,                0.37777,                0.84592,               0.006535,               0.006535,               0.006535
                    107,                0.62324,                0.46294,                0.88798,                0.80851,                 0.5812,                0.67598,                0.53804,                0.47864,                0.37978,                0.84357,               0.006502,               0.006502,               0.006502
                    108,                0.61614,                0.45889,                 0.8861,                0.60434,                0.64681,                0.68461,                0.53352,                0.47889,                0.37379,                0.84468,               0.006469,               0.006469,               0.006469
                    109,                0.61687,                0.45858,                 0.8862,                0.76477,                 0.6052,                0.69101,                 0.5457,                 0.4785,                0.37469,                0.84309,               0.006436,               0.006436,               0.006436
                    110,                0.61505,                0.46232,                0.88584,                0.70455,                0.59507,                0.67518,                0.53873,                0.47625,                0.37604,                0.84245,               0.006403,               0.006403,               0.006403
                    111,                0.61736,                0.45825,                0.88531,                0.77976,                0.57344,                0.68258,                0.53738,                0.47668,                0.37119,                 0.8432,                0.00637,                0.00637,                0.00637
                    112,                0.61202,                0.45478,                0.88343,                0.52826,                0.67692,                0.70232,                0.56158,                0.47525,                0.37295,                0.84247,               0.006337,               0.006337,               0.006337
                    113,                0.61729,                0.45446,                0.88481,                0.85397,                0.58131,                0.75609,                0.62062,                0.47448,                 0.3706,                0.84228,               0.006304,               0.006304,               0.006304
                    114,                 0.6133,                0.45664,                 0.8849,                0.57255,                0.68058,                0.70122,                0.56997,                0.47576,                0.37114,                0.84178,               0.006271,               0.006271,               0.006271
                    115,                0.61211,                 0.4528,                0.88375,                0.81588,                0.57601,                0.70029,                0.55953,                0.47601,                0.37185,                0.84212,               0.006238,               0.006238,               0.006238
                    116,                0.61048,                0.45054,                0.88189,                0.79782,                0.59479,                0.70518,                0.56831,                0.47501,                0.37014,                0.84191,               0.006205,               0.006205,               0.006205
                    117,                0.60888,                0.45222,                0.88288,                0.64345,                0.56077,                0.67927,                0.53923,                  0.473,                0.36888,                0.84067,               0.006172,               0.006172,               0.006172
                    118,                0.61436,                0.45519,                0.88448,                0.68308,                0.73703,                0.76353,                0.60748,                0.46988,                0.36794,                0.83936,               0.006139,               0.006139,               0.006139
                    119,                0.61034,                0.45129,                0.88117,                0.70037,                0.64872,                0.68893,                0.55094,                0.46949,                0.36766,                 0.8397,               0.006106,               0.006106,               0.006106
                    120,                0.60795,                0.44566,                0.87836,                0.84515,                0.63413,                0.77565,                0.61963,                0.46721,                 0.3664,                0.83892,               0.006073,               0.006073,               0.006073
                    121,                0.60818,                0.45037,                0.88107,                0.80532,                0.61998,                0.75771,                0.60824,                0.46906,                0.36644,                0.83876,                0.00604,                0.00604,                0.00604
                    122,                0.60833,                0.44986,                0.88137,                0.73837,                0.64567,                 0.6897,                 0.5497,                0.46994,                0.36708,                0.83958,               0.006007,               0.006007,               0.006007
                    123,                0.60557,                0.44764,                0.87944,                0.82536,                0.57924,                0.69923,                0.56381,                0.46794,                0.36399,                0.83867,               0.005974,               0.005974,               0.005974
                    124,                0.60645,                0.44857,                0.87958,                0.74311,                0.63024,                0.69958,                0.55233,                0.46655,                0.36336,                0.83859,               0.005941,               0.005941,               0.005941
                    125,                0.60457,                0.44658,                0.87933,                0.79514,                0.61942,                0.68923,                0.54636,                0.46566,                0.35887,                0.83647,               0.005908,               0.005908,               0.005908
                    126,                0.60246,                0.44395,                0.87835,                0.58014,                0.75714,                0.69035,                0.55785,                0.46573,                0.36273,                0.83621,               0.005875,               0.005875,               0.005875
                    127,                0.60283,                0.44006,                0.87742,                0.62835,                0.70428,                0.72601,                0.56806,                0.46322,                0.35682,                 0.8352,               0.005842,               0.005842,               0.005842
                    128,                0.60455,                0.44408,                0.87893,                0.64892,                0.63295,                0.70776,                0.56201,                0.46258,                0.35735,                0.83524,               0.005809,               0.005809,               0.005809
                    129,                0.60583,                0.44937,                0.87912,                0.81525,                 0.6113,                0.71072,                0.56613,                0.46515,                0.35962,                0.83601,               0.005776,               0.005776,               0.005776
                    130,                0.60335,                0.44257,                0.87693,                0.61157,                 0.7296,                 0.7585,                0.61845,                0.46331,                0.35799,                0.83599,               0.005743,               0.005743,               0.005743
                    131,                 0.6026,                0.44094,                0.87647,                0.61302,                0.76831,                 0.7507,                0.60283,                0.46315,                0.35795,                0.83491,                0.00571,                0.00571,                0.00571
                    132,                0.60006,                 0.4415,                0.87755,                 0.6732,                0.82329,                0.78881,                0.61777,                0.46168,                0.35576,                0.83469,               0.005677,               0.005677,               0.005677
                    133,                0.60053,                 0.4393,                0.87512,                 0.6704,                0.80667,                0.78585,                0.62685,                0.45909,                0.35528,                0.83292,               0.005644,               0.005644,               0.005644
                    134,                 0.5982,                0.43814,                0.87717,                0.74061,                0.65005,                0.72745,                0.58336,                0.45775,                0.35408,                0.83359,               0.005611,               0.005611,               0.005611
                    135,                0.59559,                 0.4356,                0.87413,                0.56559,                0.72357,                0.71744,                  0.574,                0.45921,                0.35525,                0.83367,               0.005578,               0.005578,               0.005578
                    136,                0.59923,                0.43817,                0.87511,                0.83904,                0.60207,                0.71539,                0.56773,                0.45986,                0.35433,                0.83419,               0.005545,               0.005545,               0.005545
                    137,                0.59714,                0.43675,                0.87552,                0.78108,                0.63804,                0.71182,                 0.5686,                0.46011,                0.35595,                0.83472,               0.005512,               0.005512,               0.005512
                    138,                0.59465,                0.43637,                0.87707,                 0.7587,                0.65435,                0.72463,                0.57364,                0.45746,                0.35269,                0.83295,               0.005479,               0.005479,               0.005479
                    139,                  0.596,                0.43812,                0.87597,                0.80269,                0.68449,                0.74004,                0.57619,                0.45562,                0.35142,                0.83276,               0.005446,               0.005446,               0.005446
                    140,                0.59795,                0.43583,                0.87733,                0.67233,                0.64823,                0.75536,                0.58946,                0.45498,                0.35002,                0.83201,               0.005413,               0.005413,               0.005413
                    141,                 0.5872,                0.43072,                0.87175,                0.80715,                0.63707,                0.74066,                   0.58,                0.45488,                0.35072,                0.83204,                0.00538,                0.00538,                0.00538
                    142,                  0.593,                0.43038,                0.87354,                0.79033,                0.60341,                0.73176,                0.57771,                0.45421,                0.34872,                0.83173,               0.005347,               0.005347,               0.005347
                    143,                0.58698,                 0.4294,                0.87224,                0.80466,                0.61275,                0.73476,                0.56991,                0.45341,                0.34908,                0.83162,               0.005314,               0.005314,               0.005314
                    144,                0.58543,                0.42638,                0.87126,                0.74653,                0.68479,                0.73176,                0.57832,                 0.4549,                0.35093,                0.83189,               0.005281,               0.005281,               0.005281
                    145,                0.59011,                0.43029,                0.87491,                0.79525,                0.61622,                0.72557,                0.57252,                0.45344,                0.35029,                0.83124,               0.005248,               0.005248,               0.005248
                    146,                0.58895,                0.43159,                0.87315,                0.76904,                0.66022,                0.72695,                0.59327,                0.45158,                0.34853,                0.83025,               0.005215,               0.005215,               0.005215
                    147,                0.58486,                0.42676,                0.87135,                0.78562,                0.65001,                0.71663,                0.57673,                0.45167,                0.34778,                0.83066,               0.005182,               0.005182,               0.005182
                    148,                0.58818,                0.42487,                0.87098,                0.80083,                0.63929,                0.72914,                 0.5812,                0.45122,                0.34938,                0.83004,               0.005149,               0.005149,               0.005149
                    149,                0.58709,                0.42738,                0.87209,                0.70563,                0.72822,                0.77564,                0.63558,                0.45082,                0.34619,                0.83019,               0.005116,               0.005116,               0.005116
                    150,                0.58675,                0.42966,                0.87222,                0.76417,                0.71975,                0.79212,                0.63387,                0.45089,                0.34561,                 0.8308,               0.005083,               0.005083,               0.005083
                    151,                0.58048,                0.42304,                0.86869,                0.79935,                0.69659,                0.77365,                0.63653,                0.45033,                0.34489,                0.83109,                0.00505,                0.00505,                0.00505
                    152,                0.58169,                  0.424,                0.87126,                0.77411,                0.72815,                0.79726,                0.63914,                0.44993,                0.34582,                0.83006,               0.005017,               0.005017,               0.005017
                    153,                0.58079,                 0.4216,                0.86991,                0.76768,                0.75137,                0.79859,                0.64343,                0.44868,                0.34366,                0.82956,               0.004984,               0.004984,               0.004984
                    154,                0.58478,                 0.4255,                0.86957,                0.77344,                0.76183,                0.79615,                 0.6316,                0.44718,                0.34311,                0.82903,               0.004951,               0.004951,               0.004951
                    155,                0.58061,                0.42363,                0.87108,                0.74893,                0.74778,                0.78697,                0.63432,                0.44577,                  0.343,                0.82816,               0.004918,               0.004918,               0.004918
                    156,                0.58377,                  0.423,                0.86729,                0.75595,                0.71682,                0.77375,                0.62424,                0.44648,                0.34366,                0.82868,               0.004885,               0.004885,               0.004885
                    157,                0.58121,                0.42381,                 0.8687,                0.76936,                 0.7232,                0.77757,                0.62718,                0.44636,                0.34261,                0.82842,               0.004852,               0.004852,               0.004852
                    158,                0.58929,                 0.4254,                0.87033,                0.80938,                0.69754,                0.77033,                0.62748,                0.44532,                0.34151,                0.82777,               0.004819,               0.004819,               0.004819
